"RowId","Tournament","Bracket","Slot","Team"
99766,"W",792,"R2X4","X04"
99767,"W",792,"R2X3","X06"
99768,"W",792,"R2X2","X02"
99769,"W",792,"R2Y1","Y08"
99770,"W",792,"R2Y4","Y04"
99771,"W",792,"R2Y3","Y03"
99772,"W",792,"R2Y2","Y02"
99773,"W",792,"R2Z1","Z01"
99774,"W",792,"R2Z4","Z04"
99775,"W",792,"R2Z3","Z03"
99776,"W",792,"R2Z2","Z02"
99777,"W",792,"R3W1","W01"
99778,"W",792,"R3W2","W02"
99779,"W",792,"R3X1","X01"
99780,"W",792,"R3X2","X02"
99781,"W",792,"R3Y1","Y04"
99782,"W",792,"R3Y2","Y02"
99783,"W",792,"R3Z1","Z04"
99784,"W",792,"R3Z2","Z03"
99785,"W",792,"R4W1","W01"
99786,"W",792,"R4X1","X02"
99787,"W",792,"R4Y1","Y04"
99788,"W",792,"R4Z1","Z03"
99789,"W",792,"R5WX","W01"
99790,"W",792,"R5YZ","Y04"
99791,"W",792,"R6CH","W01"
99792,"M",793,"R1W1","W01"
99793,"M",793,"R1W8","W08"
99794,"M",793,"R1W5","W12"
99795,"M",793,"R1W4","W13"
99796,"M",793,"R1W6","W06"
99797,"M",793,"R1W3","W14"
99798,"M",793,"R1W7","W07"
99799,"M",793,"R1W2","W02"
99800,"M",793,"R1X1","X01"
99801,"M",793,"R1X8","X09"
99802,"M",793,"R1X5","X05"
99803,"M",793,"R1X4","X13"
99804,"M",793,"R1X6","X06"
99805,"M",793,"R1X3","X14"
99806,"M",793,"R1X7","X07"
99807,"M",793,"R1X2","X02"
99808,"M",793,"R1Y1","Y01"
99809,"M",793,"R1Y8","Y09"
99810,"M",793,"R1Y5","Y05"
99811,"M",793,"R1Y4","Y13"
99812,"M",793,"R1Y6","Y06"
99813,"M",793,"R1Y3","Y03"
99814,"M",793,"R1Y7","Y07"
99815,"M",793,"R1Y2","Y15"
99816,"M",793,"R1Z1","Z01"
99817,"M",793,"R1Z8","Z09"
99818,"M",793,"R1Z5","Z05"
99819,"M",793,"R1Z4","Z04"
99820,"M",793,"R1Z6","Z11"
99821,"M",793,"R1Z3","Z14"
99822,"M",793,"R1Z7","Z10"
99823,"M",793,"R1Z2","Z02"
99824,"M",793,"R2W1","W01"
99825,"M",793,"R2W4","W13"
99826,"M",793,"R2W3","W06"
99827,"M",793,"R2W2","W02"
99828,"M",793,"R2X1","X01"
99829,"M",793,"R2X4","X05"
99830,"M",793,"R2X3","X06"
99831,"M",793,"R2X2","X02"
99832,"M",793,"R2Y1","Y01"
99833,"M",793,"R2Y4","Y05"
99834,"M",793,"R2Y3","Y03"
99835,"M",793,"R2Y2","Y07"
99836,"M",793,"R2Z1","Z01"
99837,"M",793,"R2Z4","Z05"
99838,"M",793,"R2Z3","Z14"
99839,"M",793,"R2Z2","Z02"
99840,"M",793,"R3W1","W01"
99841,"M",793,"R3W2","W02"
99842,"M",793,"R3X1","X01"
99843,"M",793,"R3X2","X02"
99844,"M",793,"R3Y1","Y05"
99845,"M",793,"R3Y2","Y07"
99846,"M",793,"R3Z1","Z01"
99847,"M",793,"R3Z2","Z02"
99848,"M",793,"R4W1","W02"
99849,"M",793,"R4X1","X02"
99850,"M",793,"R4Y1","Y05"
99851,"M",793,"R4Z1","Z02"
99852,"M",793,"R5WX","X02"
99853,"M",793,"R5YZ","Y05"
99854,"M",793,"R6CH","Y05"
99855,"W",793,"R1W1","W01"
99856,"W",793,"R1W8","W08"
99857,"W",793,"R1W5","W05"
99858,"W",793,"R1W4","W04"
99859,"W",793,"R1W6","W11"
99860,"W",793,"R1W3","W03"
99861,"W",793,"R1W7","W07"
99862,"W",793,"R1W2","W02"
99863,"W",793,"R1X1","X01"
99864,"W",793,"R1X8","X09"
99865,"W",793,"R1X5","X05"
99866,"W",793,"R1X4","X04"
99867,"W",793,"R1X6","X06"
99868,"W",793,"R1X3","X03"
99869,"W",793,"R1X7","X07"
99870,"W",793,"R1X2","X02"
99871,"W",793,"R1Y1","Y01"
99872,"W",793,"R1Y8","Y08"
99873,"W",793,"R1Y5","Y05"
99874,"W",793,"R1Y4","Y04"
99875,"W",793,"R1Y6","Y06"
99876,"W",793,"R1Y3","Y03"
99877,"W",793,"R1Y7","Y10"
99878,"W",793,"R1Y2","Y02"
99879,"W",793,"R1Z1","Z01"
99880,"W",793,"R1Z8","Z08"
99881,"W",793,"R1Z5","Z05"
99882,"W",793,"R1Z4","Z04"
99883,"W",793,"R1Z6","Z06"
99884,"W",793,"R1Z3","Z03"
99885,"W",793,"R1Z7","Z10"
99886,"W",793,"R1Z2","Z02"
99887,"W",793,"R2W1","W01"
99888,"W",793,"R2W4","W04"
99889,"W",793,"R2W3","W03"
99890,"W",793,"R2W2","W02"
99891,"W",793,"R2X1","X01"
99892,"W",793,"R2X4","X04"
99893,"W",793,"R2X3","X03"
99894,"W",793,"R2X2","X02"
99895,"W",793,"R2Y1","Y01"
99896,"W",793,"R2Y4","Y05"
99897,"W",793,"R2Y3","Y06"
99898,"W",793,"R2Y2","Y02"
99899,"W",793,"R2Z1","Z01"
99900,"W",793,"R2Z4","Z04"
99901,"W",793,"R2Z3","Z03"
99902,"W",793,"R2Z2","Z02"
99903,"W",793,"R3W1","W01"
99904,"W",793,"R3W2","W02"
99905,"W",793,"R3X1","X01"
99906,"W",793,"R3X2","X02"
99907,"W",793,"R3Y1","Y05"
99908,"W",793,"R3Y2","Y06"
99909,"W",793,"R3Z1","Z01"
99910,"W",793,"R3Z2","Z02"
99911,"W",793,"R4W1","W01"
99912,"W",793,"R4X1","X01"
99913,"W",793,"R4Y1","Y05"
99914,"W",793,"R4Z1","Z02"
99915,"W",793,"R5WX","W01"
99916,"W",793,"R5YZ","Z02"
99917,"W",793,"R6CH","W01"
99918,"M",794,"R1W1","W01"
99919,"M",794,"R1W8","W09"
99920,"M",794,"R1W5","W05"
99921,"M",794,"R1W4","W13"
99922,"M",794,"R1W6","W06"
99923,"M",794,"R1W3","W14"
99924,"M",794,"R1W7","W07"
99925,"M",794,"R1W2","W02"
99926,"M",794,"R1X1","X16"
99927,"M",794,"R1X8","X09"
99928,"M",794,"R1X5","X05"
99929,"M",794,"R1X4","X04"
99930,"M",794,"R1X6","X06"
99931,"M",794,"R1X3","X03"
99932,"M",794,"R1X7","X10"
99933,"M",794,"R1X2","X02"
99934,"M",794,"R1Y1","Y16"
99935,"M",794,"R1Y8","Y08"
99936,"M",794,"R1Y5","Y05"
99937,"M",794,"R1Y4","Y04"
99938,"M",794,"R1Y6","Y11"
99939,"M",794,"R1Y3","Y03"
99940,"M",794,"R1Y7","Y07"
99941,"M",794,"R1Y2","Y02"
99942,"M",794,"R1Z1","Z01"
99943,"M",794,"R1Z8","Z09"
99944,"M",794,"R1Z5","Z05"
99945,"M",794,"R1Z4","Z04"
99946,"M",794,"R1Z6","Z11"
99947,"M",794,"R1Z3","Z03"
99948,"M",794,"R1Z7","Z07"
99949,"M",794,"R1Z2","Z15"
99950,"M",794,"R2W1","W01"
99951,"M",794,"R2W4","W13"
99952,"M",794,"R2W3","W06"
99953,"M",794,"R2W2","W02"
99954,"M",794,"R2X1","X09"
99955,"M",794,"R2X4","X05"
99956,"M",794,"R2X3","X06"
99957,"M",794,"R2X2","X02"
99958,"M",794,"R2Y1","Y16"
99959,"M",794,"R2Y4","Y04"
99960,"M",794,"R2Y3","Y03"
99961,"M",794,"R2Y2","Y07"
99962,"M",794,"R2Z1","Z01"
99963,"M",794,"R2Z4","Z04"
99964,"M",794,"R2Z3","Z03"
99965,"M",794,"R2Z2","Z07"
99966,"M",794,"R3W1","W01"
99967,"M",794,"R3W2","W06"
99968,"M",794,"R3X1","X09"
99969,"M",794,"R3X2","X06"
99970,"M",794,"R3Y1","Y04"
99971,"M",794,"R3Y2","Y03"
99972,"M",794,"R3Z1","Z01"
99973,"M",794,"R3Z2","Z03"
99974,"M",794,"R4W1","W01"
99975,"M",794,"R4X1","X06"
99976,"M",794,"R4Y1","Y04"
99977,"M",794,"R4Z1","Z01"
99978,"M",794,"R5WX","W01"
99979,"M",794,"R5YZ","Z01"
99980,"M",794,"R6CH","W01"
99981,"W",794,"R1W1","W01"
99982,"W",794,"R1W8","W09"
99983,"W",794,"R1W5","W05"
99984,"W",794,"R1W4","W04"
99985,"W",794,"R1W6","W11"
99986,"W",794,"R1W3","W03"
99987,"W",794,"R1W7","W10"
99988,"W",794,"R1W2","W02"
99989,"W",794,"R1X1","X01"
99990,"W",794,"R1X8","X09"
99991,"W",794,"R1X5","X05"
99992,"W",794,"R1X4","X04"
99993,"W",794,"R1X6","X11"
99994,"W",794,"R1X3","X03"
99995,"W",794,"R1X7","X10"
99996,"W",794,"R1X2","X02"
99997,"W",794,"R1Y1","Y01"
99998,"W",794,"R1Y8","Y09"
99999,"W",794,"R1Y5","Y12"
100000,"W",794,"R1Y4","Y04"
100001,"W",794,"R1Y6","Y06"
100002,"W",794,"R1Y3","Y03"
100003,"W",794,"R1Y7","Y07"
100004,"W",794,"R1Y2","Y02"
100005,"W",794,"R1Z1","Z01"
100006,"W",794,"R1Z8","Z09"
100007,"W",794,"R1Z5","Z05"
100008,"W",794,"R1Z4","Z04"
100009,"W",794,"R1Z6","Z06"
100010,"W",794,"R1Z3","Z03"
100011,"W",794,"R1Z7","Z07"
100012,"W",794,"R1Z2","Z02"
100013,"W",794,"R2W1","W01"
100014,"W",794,"R2W4","W04"
100015,"W",794,"R2W3","W03"
100016,"W",794,"R2W2","W02"
100017,"W",794,"R2X1","X01"
100018,"W",794,"R2X4","X05"
100019,"W",794,"R2X3","X03"
100020,"W",794,"R2X2","X02"
100021,"W",794,"R2Y1","Y01"
100022,"W",794,"R2Y4","Y12"
100023,"W",794,"R2Y3","Y03"
100024,"W",794,"R2Y2","Y02"
100025,"W",794,"R2Z1","Z01"
100026,"W",794,"R2Z4","Z04"
100027,"W",794,"R2Z3","Z03"
100028,"W",794,"R2Z2","Z07"
100029,"W",794,"R3W1","W01"
100030,"W",794,"R3W2","W03"
100031,"W",794,"R3X1","X05"
100032,"W",794,"R3X2","X03"
100033,"W",794,"R3Y1","Y01"
100034,"W",794,"R3Y2","Y03"
100035,"W",794,"R3Z1","Z01"
100036,"W",794,"R3Z2","Z03"
100037,"W",794,"R4W1","W01"
100038,"W",794,"R4X1","X03"
100039,"W",794,"R4Y1","Y01"
100040,"W",794,"R4Z1","Z03"
100041,"W",794,"R5WX","W01"
100042,"W",794,"R5YZ","Y01"
100043,"W",794,"R6CH","Y01"
100044,"M",795,"R1W1","W01"
100045,"M",795,"R1W8","W09"
100046,"M",795,"R1W5","W05"
100047,"M",795,"R1W4","W04"
100048,"M",795,"R1W6","W11"
100049,"M",795,"R1W3","W03"
100050,"M",795,"R1W7","W07"
100051,"M",795,"R1W2","W02"
100052,"M",795,"R1X1","X01"
100053,"M",795,"R1X8","X08"
100054,"M",795,"R1X5","X05"
100055,"M",795,"R1X4","X04"
100056,"M",795,"R1X6","X11"
100057,"M",795,"R1X3","X03"
100058,"M",795,"R1X7","X10"
100059,"M",795,"R1X2","X02"
100060,"M",795,"R1Y1","Y01"
100061,"M",795,"R1Y8","Y09"
100062,"M",795,"R1Y5","Y12"
100063,"M",795,"R1Y4","Y13"
100064,"M",795,"R1Y6","Y11"
100065,"M",795,"R1Y3","Y03"
100066,"M",795,"R1Y7","Y10"
100067,"M",795,"R1Y2","Y02"
100068,"M",795,"R1Z1","Z01"
100069,"M",795,"R1Z8","Z08"
100070,"M",795,"R1Z5","Z12"
100071,"M",795,"R1Z4","Z04"
100072,"M",795,"R1Z6","Z06"
100073,"M",795,"R1Z3","Z03"
100074,"M",795,"R1Z7","Z07"
100075,"M",795,"R1Z2","Z02"
100076,"M",795,"R2W1","W09"
100077,"M",795,"R2W4","W04"
100078,"M",795,"R2W3","W03"
100079,"M",795,"R2W2","W02"
100080,"M",795,"R2X1","X01"
100081,"M",795,"R2X4","X04"
100082,"M",795,"R2X3","X11"
100083,"M",795,"R2X2","X10"
100084,"M",795,"R2Y1","Y01"
100085,"M",795,"R2Y4","Y12"
100086,"M",795,"R2Y3","Y11"
100087,"M",795,"R2Y2","Y10"
100088,"M",795,"R2Z1","Z01"
100089,"M",795,"R2Z4","Z04"
100090,"M",795,"R2Z3","Z03"
100091,"M",795,"R2Z2","Z02"
100092,"M",795,"R3W1","W09"
100093,"M",795,"R3W2","W03"
100094,"M",795,"R3X1","X01"
100095,"M",795,"R3X2","X10"
100096,"M",795,"R3Y1","Y01"
100097,"M",795,"R3Y2","Y11"
100098,"M",795,"R3Z1","Z01"
100099,"M",795,"R3Z2","Z02"
100100,"M",795,"R4W1","W03"
100101,"M",795,"R4X1","X01"
100102,"M",795,"R4Y1","Y01"
100103,"M",795,"R4Z1","Z02"
100104,"M",795,"R5WX","W03"
100105,"M",795,"R5YZ","Y01"
100106,"M",795,"R6CH","W03"
100107,"W",795,"R1W1","W01"
100108,"W",795,"R1W8","W08"
100109,"W",795,"R1W5","W05"
100110,"W",795,"R1W4","W04"
100111,"W",795,"R1W6","W06"
100112,"W",795,"R1W3","W03"
100113,"W",795,"R1W7","W07"
100114,"W",795,"R1W2","W02"
100115,"W",795,"R1X1","X01"
100116,"W",795,"R1X8","X08"
100117,"W",795,"R1X5","X05"
100118,"W",795,"R1X4","X04"
100119,"W",795,"R1X6","X06"
100120,"W",795,"R1X3","X03"
100121,"W",795,"R1X7","X07"
100122,"W",795,"R1X2","X02"
100123,"W",795,"R1Y1","Y01"
100124,"W",795,"R1Y8","Y08"
100125,"W",795,"R1Y5","Y05"
100126,"W",795,"R1Y4","Y13"
100127,"W",795,"R1Y6","Y06"
100128,"W",795,"R1Y3","Y03"
100129,"W",795,"R1Y7","Y07"
100130,"W",795,"R1Y2","Y02"
100131,"W",795,"R1Z1","Z01"
100132,"W",795,"R1Z8","Z08"
100133,"W",795,"R1Z5","Z12"
100134,"W",795,"R1Z4","Z13"
100135,"W",795,"R1Z6","Z06"
100136,"W",795,"R1Z3","Z03"
100137,"W",795,"R1Z7","Z10"
100138,"W",795,"R1Z2","Z02"
100139,"W",795,"R2W1","W01"
100140,"W",795,"R2W4","W04"
100141,"W",795,"R2W3","W06"
100142,"W",795,"R2W2","W07"
100143,"W",795,"R2X1","X01"
100144,"W",795,"R2X4","X04"
100145,"W",795,"R2X3","X06"
100146,"W",795,"R2X2","X07"
100147,"W",795,"R2Y1","Y01"
100148,"W",795,"R2Y4","Y13"
100149,"W",795,"R2Y3","Y03"
100150,"W",795,"R2Y2","Y07"
100151,"W",795,"R2Z1","Z01"
100152,"W",795,"R2Z4","Z12"
100153,"W",795,"R2Z3","Z03"
100154,"W",795,"R2Z2","Z02"
100155,"W",795,"R3W1","W01"
100156,"W",795,"R3W2","W07"
100157,"W",795,"R3X1","X04"
100158,"W",795,"R3X2","X07"
100159,"W",795,"R3Y1","Y01"
100160,"W",795,"R3Y2","Y03"
100161,"W",795,"R3Z1","Z01"
100162,"W",795,"R3Z2","Z02"
100163,"W",795,"R4W1","W01"
100164,"W",795,"R4X1","X04"
100165,"W",795,"R4Y1","Y03"
100166,"W",795,"R4Z1","Z02"
100167,"W",795,"R5WX","W01"
100168,"W",795,"R5YZ","Y03"
100169,"W",795,"R6CH","Y03"
100170,"M",796,"R1W1","W01"
100171,"M",796,"R1W8","W08"
100172,"M",796,"R1W5","W05"
100173,"M",796,"R1W4","W04"
100174,"M",796,"R1W6","W11"
100175,"M",796,"R1W3","W14"
100176,"M",796,"R1W7","W07"
100177,"M",796,"R1W2","W15"
100178,"M",796,"R1X1","X01"
100179,"M",796,"R1X8","X09"
100180,"M",796,"R1X5","X12"
100181,"M",796,"R1X4","X13"
100182,"M",796,"R1X6","X06"
100183,"M",796,"R1X3","X03"
100184,"M",796,"R1X7","X10"
100185,"M",796,"R1X2","X15"
100186,"M",796,"R1Y1","Y01"
100187,"M",796,"R1Y8","Y08"
100188,"M",796,"R1Y5","Y05"
100189,"M",796,"R1Y4","Y04"
100190,"M",796,"R1Y6","Y11"
100191,"M",796,"R1Y3","Y03"
100192,"M",796,"R1Y7","Y10"
100193,"M",796,"R1Y2","Y02"
100194,"M",796,"R1Z1","Z01"
100195,"M",796,"R1Z8","Z09"
100196,"M",796,"R1Z5","Z12"
100197,"M",796,"R1Z4","Z04"
100198,"M",796,"R1Z6","Z11"
100199,"M",796,"R1Z3","Z14"
100200,"M",796,"R1Z7","Z07"
100201,"M",796,"R1Z2","Z15"
100202,"M",796,"R2W1","W01"
100203,"M",796,"R2W4","W04"
100204,"M",796,"R2W3","W14"
100205,"M",796,"R2W2","W07"
100206,"M",796,"R2X1","X01"
100207,"M",796,"R2X4","X12"
100208,"M",796,"R2X3","X03"
100209,"M",796,"R2X2","X15"
100210,"M",796,"R2Y1","Y01"
100211,"M",796,"R2Y4","Y05"
100212,"M",796,"R2Y3","Y11"
100213,"M",796,"R2Y2","Y02"
100214,"M",796,"R2Z1","Z09"
100215,"M",796,"R2Z4","Z04"
100216,"M",796,"R2Z3","Z11"
100217,"M",796,"R2Z2","Z07"
100218,"M",796,"R3W1","W01"
100219,"M",796,"R3W2","W07"
100220,"M",796,"R3X1","X01"
100221,"M",796,"R3X2","X03"
100222,"M",796,"R3Y1","Y05"
100223,"M",796,"R3Y2","Y11"
100224,"M",796,"R3Z1","Z09"
100225,"M",796,"R3Z2","Z07"
100226,"M",796,"R4W1","W01"
100227,"M",796,"R4X1","X01"
100228,"M",796,"R4Y1","Y05"
100229,"M",796,"R4Z1","Z09"
100230,"M",796,"R5WX","X01"
100231,"M",796,"R5YZ","Y05"
100232,"M",796,"R6CH","X01"
100233,"W",796,"R1W1","W01"
100234,"W",796,"R1W8","W09"
100235,"W",796,"R1W5","W12"
100236,"W",796,"R1W4","W04"
100237,"W",796,"R1W6","W06"
100238,"W",796,"R1W3","W03"
100239,"W",796,"R1W7","W07"
100240,"W",796,"R1W2","W02"
100241,"W",796,"R1X1","X01"
100242,"W",796,"R1X8","X08"
100243,"W",796,"R1X5","X12"
100244,"W",796,"R1X4","X04"
100245,"W",796,"R1X6","X11"
100246,"W",796,"R1X3","X14"
100247,"W",796,"R1X7","X10"
100248,"W",796,"R1X2","X02"
100249,"W",796,"R1Y1","Y01"
100250,"W",796,"R1Y8","Y08"
100251,"W",796,"R1Y5","Y05"
100252,"W",796,"R1Y4","Y04"
100253,"W",796,"R1Y6","Y06"
100254,"W",796,"R1Y3","Y03"
100255,"W",796,"R1Y7","Y07"
100256,"W",796,"R1Y2","Y02"
100257,"W",796,"R1Z1","Z01"
100258,"W",796,"R1Z8","Z08"
100259,"W",796,"R1Z5","Z05"
100260,"W",796,"R1Z4","Z04"
100261,"W",796,"R1Z6","Z06"
100262,"W",796,"R1Z3","Z03"
100263,"W",796,"R1Z7","Z07"
100264,"W",796,"R1Z2","Z02"
100265,"W",796,"R2W1","W01"
100266,"W",796,"R2W4","W12"
100267,"W",796,"R2W3","W06"
100268,"W",796,"R2W2","W02"
100269,"W",796,"R2X1","X01"
100270,"W",796,"R2X4","X04"
100271,"W",796,"R2X3","X14"
100272,"W",796,"R2X2","X02"
100273,"W",796,"R2Y1","Y01"
100274,"W",796,"R2Y4","Y04"
100275,"W",796,"R2Y3","Y03"
100276,"W",796,"R2Y2","Y02"
100277,"W",796,"R2Z1","Z01"
100278,"W",796,"R2Z4","Z04"
100279,"W",796,"R2Z3","Z03"
100280,"W",796,"R2Z2","Z02"
100281,"W",796,"R3W1","W01"
100282,"W",796,"R3W2","W06"
100283,"W",796,"R3X1","X04"
100284,"W",796,"R3X2","X02"
100285,"W",796,"R3Y1","Y01"
100286,"W",796,"R3Y2","Y03"
100287,"W",796,"R3Z1","Z01"
100288,"W",796,"R3Z2","Z03"
100289,"W",796,"R4W1","W06"
100290,"W",796,"R4X1","X02"
100291,"W",796,"R4Y1","Y01"
100292,"W",796,"R4Z1","Z03"
100293,"W",796,"R5WX","X02"
100294,"W",796,"R5YZ","Z03"
100295,"W",796,"R6CH","Z03"
100296,"M",797,"R1W1","W01"
100297,"M",797,"R1W8","W08"
100298,"M",797,"R1W5","W05"
100299,"M",797,"R1W4","W13"
100300,"M",797,"R1W6","W11"
100301,"M",797,"R1W3","W14"
100302,"M",797,"R1W7","W10"
100303,"M",797,"R1W2","W02"
100304,"M",797,"R1X1","X01"
100305,"M",797,"R1X8","X08"
100306,"M",797,"R1X5","X05"
100307,"M",797,"R1X4","X13"
100308,"M",797,"R1X6","X11"
100309,"M",797,"R1X3","X14"
100310,"M",797,"R1X7","X07"
100311,"M",797,"R1X2","X02"
100312,"M",797,"R1Y1","Y01"
100313,"M",797,"R1Y8","Y08"
100314,"M",797,"R1Y5","Y12"
100315,"M",797,"R1Y4","Y04"
100316,"M",797,"R1Y6","Y11"
100317,"M",797,"R1Y3","Y03"
100318,"M",797,"R1Y7","Y10"
100319,"M",797,"R1Y2","Y15"
100320,"M",797,"R1Z1","Z01"
100321,"M",797,"R1Z8","Z09"
100322,"M",797,"R1Z5","Z12"
100323,"M",797,"R1Z4","Z04"
100324,"M",797,"R1Z6","Z11"
100325,"M",797,"R1Z3","Z03"
100326,"M",797,"R1Z7","Z10"
100327,"M",797,"R1Z2","Z02"
100328,"M",797,"R2W1","W01"
100329,"M",797,"R2W4","W05"
100330,"M",797,"R2W3","W14"
100331,"M",797,"R2W2","W02"
100332,"M",797,"R2X1","X01"
100333,"M",797,"R2X4","X05"
100334,"M",797,"R2X3","X11"
100335,"M",797,"R2X2","X02"
100336,"M",797,"R2Y1","Y01"
100337,"M",797,"R2Y4","Y04"
100338,"M",797,"R2Y3","Y03"
100339,"M",797,"R2Y2","Y10"
100340,"M",797,"R2Z1","Z01"
100341,"M",797,"R2Z4","Z04"
100342,"M",797,"R2Z3","Z11"
100343,"M",797,"R2Z2","Z02"
100344,"M",797,"R3W1","W01"
100345,"M",797,"R3W2","W02"
100346,"M",797,"R3X1","X05"
100347,"M",797,"R3X2","X02"
100348,"M",797,"R3Y1","Y01"
100349,"M",797,"R3Y2","Y10"
100350,"M",797,"R3Z1","Z04"
100351,"M",797,"R3Z2","Z02"
100352,"M",797,"R4W1","W02"
100353,"M",797,"R4X1","X05"
100354,"M",797,"R4Y1","Y01"
100355,"M",797,"R4Z1","Z02"
100356,"M",797,"R5WX","W02"
100357,"M",797,"R5YZ","Z02"
100358,"M",797,"R6CH","W02"
100359,"W",797,"R1W1","W01"
100360,"W",797,"R1W8","W09"
100361,"W",797,"R1W5","W05"
100362,"W",797,"R1W4","W04"
100363,"W",797,"R1W6","W11"
100364,"W",797,"R1W3","W03"
100365,"W",797,"R1W7","W07"
100366,"W",797,"R1W2","W02"
100367,"W",797,"R1X1","X01"
100368,"W",797,"R1X8","X09"
100369,"W",797,"R1X5","X05"
100370,"W",797,"R1X4","X04"
100371,"W",797,"R1X6","X06"
100372,"W",797,"R1X3","X03"
100373,"W",797,"R1X7","X07"
100374,"W",797,"R1X2","X02"
100375,"W",797,"R1Y1","Y01"
100376,"W",797,"R1Y8","Y09"
100377,"W",797,"R1Y5","Y05"
100378,"W",797,"R1Y4","Y04"
100379,"W",797,"R1Y6","Y06"
100380,"W",797,"R1Y3","Y03"
100381,"W",797,"R1Y7","Y07"
100382,"W",797,"R1Y2","Y02"
100383,"W",797,"R1Z1","Z01"
100384,"W",797,"R1Z8","Z09"
100385,"W",797,"R1Z5","Z05"
100386,"W",797,"R1Z4","Z04"
100387,"W",797,"R1Z6","Z11"
100388,"W",797,"R1Z3","Z03"
100389,"W",797,"R1Z7","Z10"
100390,"W",797,"R1Z2","Z02"
100391,"W",797,"R2W1","W01"
100392,"W",797,"R2W4","W05"
100393,"W",797,"R2W3","W03"
100394,"W",797,"R2W2","W02"
100395,"W",797,"R2X1","X01"
100396,"W",797,"R2X4","X04"
100397,"W",797,"R2X3","X03"
100398,"W",797,"R2X2","X02"
100399,"W",797,"R2Y1","Y09"
100400,"W",797,"R2Y4","Y04"
100401,"W",797,"R2Y3","Y03"
100402,"W",797,"R2Y2","Y02"
100403,"W",797,"R2Z1","Z01"
100404,"W",797,"R2Z4","Z04"
100405,"W",797,"R2Z3","Z03"
100406,"W",797,"R2Z2","Z02"
100407,"W",797,"R3W1","W01"
100408,"W",797,"R3W2","W03"
100409,"W",797,"R3X1","X01"
100410,"W",797,"R3X2","X03"
100411,"W",797,"R3Y1","Y04"
100412,"W",797,"R3Y2","Y02"
100413,"W",797,"R3Z1","Z01"
100414,"W",797,"R3Z2","Z03"
100415,"W",797,"R4W1","W01"
100416,"W",797,"R4X1","X01"
100417,"W",797,"R4Y1","Y02"
100418,"W",797,"R4Z1","Z01"
100419,"W",797,"R5WX","X01"
100420,"W",797,"R5YZ","Z01"
100421,"W",797,"R6CH","X01"
100422,"M",798,"R1W1","W01"
100423,"M",798,"R1W8","W08"
100424,"M",798,"R1W5","W12"
100425,"M",798,"R1W4","W04"
100426,"M",798,"R1W6","W06"
100427,"M",798,"R1W3","W03"
100428,"M",798,"R1W7","W07"
100429,"M",798,"R1W2","W15"
100430,"M",798,"R1X1","X01"
100431,"M",798,"R1X8","X08"
100432,"M",798,"R1X5","X05"
100433,"M",798,"R1X4","X04"
100434,"M",798,"R1X6","X11"
100435,"M",798,"R1X3","X03"
100436,"M",798,"R1X7","X10"
100437,"M",798,"R1X2","X15"
100438,"M",798,"R1Y1","Y01"
100439,"M",798,"R1Y8","Y09"
100440,"M",798,"R1Y5","Y05"
100441,"M",798,"R1Y4","Y04"
100442,"M",798,"R1Y6","Y11"
100443,"M",798,"R1Y3","Y03"
100444,"M",798,"R1Y7","Y10"
100445,"M",798,"R1Y2","Y15"
100446,"M",798,"R1Z1","Z01"
100447,"M",798,"R1Z8","Z09"
100448,"M",798,"R1Z5","Z05"
100449,"M",798,"R1Z4","Z13"
100450,"M",798,"R1Z6","Z11"
100451,"M",798,"R1Z3","Z03"
100452,"M",798,"R1Z7","Z07"
100453,"M",798,"R1Z2","Z15"
100454,"M",798,"R2W1","W01"
100455,"M",798,"R2W4","W04"
100456,"M",798,"R2W3","W03"
100457,"M",798,"R2W2","W15"
100458,"M",798,"R2X1","X01"
100459,"M",798,"R2X4","X04"
100460,"M",798,"R2X3","X03"
100461,"M",798,"R2X2","X15"
100462,"M",798,"R2Y1","Y01"
100463,"M",798,"R2Y4","Y05"
100464,"M",798,"R2Y3","Y11"
100465,"M",798,"R2Y2","Y10"
100466,"M",798,"R2Z1","Z01"
100467,"M",798,"R2Z4","Z13"
100468,"M",798,"R2Z3","Z03"
100469,"M",798,"R2Z2","Z15"
100470,"M",798,"R3W1","W04"
100471,"M",798,"R3W2","W15"
100472,"M",798,"R3X1","X01"
100473,"M",798,"R3X2","X03"
100474,"M",798,"R3Y1","Y01"
100475,"M",798,"R3Y2","Y11"
100476,"M",798,"R3Z1","Z01"
100477,"M",798,"R3Z2","Z03"
100478,"M",798,"R4W1","W15"
100479,"M",798,"R4X1","X03"
100480,"M",798,"R4Y1","Y01"
100481,"M",798,"R4Z1","Z01"
100482,"M",798,"R5WX","X03"
100483,"M",798,"R5YZ","Y01"
100484,"M",798,"R6CH","Y01"
100485,"W",798,"R1W1","W01"
100486,"W",798,"R1W8","W09"
100487,"W",798,"R1W5","W12"
100488,"W",798,"R1W4","W04"
100489,"W",798,"R1W6","W06"
100490,"W",798,"R1W3","W03"
100491,"W",798,"R1W7","W07"
100492,"W",798,"R1W2","W02"
100493,"W",798,"R1X1","X01"
100494,"W",798,"R1X8","X09"
100495,"W",798,"R1X5","X05"
100496,"W",798,"R1X4","X13"
100497,"W",798,"R1X6","X06"
100498,"W",798,"R1X3","X03"
100499,"W",798,"R1X7","X07"
100500,"W",798,"R1X2","X02"
100501,"W",798,"R1Y1","Y01"
