Season,Daynum,wTeam,lTeam,Slot,Host,lat,lng,Round,Region,Team1,Team2,Team1_Name,Team2_Name
2014,138,1458,1332,R2Z2,milwaukee,43.05,-87.95,2,Z,1458,1332,Wisconsin,Oregon
2014,138,1361,1295,R2Z4,spokane,47.6589,-117.425,2,Z,1361,1295,San Diego St,N Dakota St
2014,139,1438,1272,R2W1,raleigh,35.7806,-78.6389,2,W,1438,1272,Virginia,Memphis
2014,139,1235,1314,R2W3,san_antonio,29.4167,-98.5,2,W,1314,1235,North Carolina,Iowa St
2014,139,1390,1242,R2X2,milwaukee,43.05,-87.95,2,X,1390,1242,Stanford,Kansas
2014,139,1417,1372,R2X4,orlando,28.4158,-81.2989,2,X,1417,1372,UCLA,SF Austin
2014,139,1246,1455,R2Y1,orlando,28.4158,-81.2989,2,Y,1455,1246,Wichita St,Kentucky
2014,139,1397,1273,R2Y3,buffalo,42.9047,-78.8494,2,Y,1397,1273,Tennessee,Mercer
2014,139,1112,1211,R2Z1,san_diego,32.715,-117.1625,2,Z,1211,1112,Gonzaga,Arizona
2014,139,1124,1166,R2Z3,san_antonio,29.4167,-98.5,2,Z,1166,1124,Creighton,Baylor
2014,143,1196,1417,R3X1,indianapolis,39.791,-86.148,3,X,1417,1196,UCLA,Florida
2014,143,1173,1390,R3X2,indianapolis,39.791,-86.148,3,X,1390,1173,Stanford,Dayton
2014,143,1112,1361,R3Z1,anaheim,33.8361,-117.8897,3,Z,1361,1112,San Diego St,Arizona
2014,143,1458,1124,R3Z2,anaheim,33.8361,-117.8897,3,Z,1458,1124,Wisconsin,Baylor
2014,144,1277,1438,R3W1,new_york,40.7127,-74.0059,3,W,1438,1277,Virginia,Michigan St
2014,144,1163,1235,R3W2,new_york,40.7127,-74.0059,3,W,1235,1163,Iowa St,Connecticut
2014,144,1246,1257,R3Y1,memphis,35.1174,-89.9711,3,Y,1257,1246,Louisville,Kentucky
2014,144,1276,1397,R3Y2,memphis,35.1174,-89.9711,3,Y,1397,1276,Tennessee,Michigan
2014,145,1196,1173,R4X1,indianapolis,39.791,-86.148,4,X,1196,1173,Florida,Dayton
2014,145,1458,1112,R4Z1,anaheim,33.8361,-117.8897,4,Z,1458,1112,Wisconsin,Arizona
2014,146,1163,1277,R4W1,new_york,40.7127,-74.0059,4,W,1277,1163,Michigan St,Connecticut
2014,146,1246,1276,R4Y1,memphis,35.1174,-89.9711,4,Y,1276,1246,Michigan,Kentucky
2014,152,1163,1196,R5WX,arlington,32.705,-97.1228,5,W,1196,1163,Florida,Connecticut
2014,152,1246,1458,R5YZ,arlington,32.705,-97.1228,5,Y,1458,1246,Wisconsin,Kentucky
2014,154,1163,1246,R6CH,arlington,32.705,-97.1228,6,C,1246,1163,Kentucky,Connecticut
2015,134,1214,1264,Y16,dayton,39.7594,-84.1917,0,6,1264,1214,Manhattan,Hampton
2015,134,1279,1140,Z11,dayton,39.7594,-84.1917,0,1,1279,1140,Mississippi,BYU
2015,135,1173,1129,W11,dayton,39.7594,-84.1917,0,1,1173,1129,Dayton,Boise St
2015,135,1352,1316,X16,dayton,39.7594,-84.1917,0,6,1352,1316,Robert Morris,North Florida
2015,136,1437,1248,R1W1,pittsburgh,40.4417,-80,1,W,1437,1248,Villanova,Lafayette
2015,136,1301,1261,R1W8,pittsburgh,40.4417,-80,1,W,1301,1261,NC State,LSU
2015,136,1412,1235,R1X3,louisville,38.25,-85.7667,1,X,1412,1235,UAB,Iowa St
2015,136,1207,1186,R1X4,portland,45.52,-122.6819,1,X,1207,1186,Georgetown,E Washington
2015,136,1428,1372,R1X5,portland,45.52,-122.6819,1,X,1428,1372,Utah,SF Austin
2015,136,1417,1374,R1X6,louisville,38.25,-85.7667,1,X,1417,1374,UCLA,SMU
2015,136,1246,1214,R1Y1,louisville,38.25,-85.7667,1,Y,1246,1214,Kentucky,Hampton
2015,136,1323,1318,R1Y3,pittsburgh,40.4417,-80,1,Y,1323,1318,Notre Dame,Northeastern
2015,136,1139,1400,R1Y6,pittsburgh,40.4417,-80,1,Y,1400,1139,Texas,Butler
2015,136,1153,1345,R1Y8,louisville,38.25,-85.7667,1,Y,1345,1153,Purdue,Cincinnati
2015,136,1112,1411,R1Z2,portland,45.52,-122.6819,1,Z,1411,1112,TX Southern,Arizona
2015,136,1209,1124,R1Z3,jacksonville,30.3369,-81.6614,1,Z,1209,1124,Georgia St,Baylor
2015,136,1314,1217,R1Z4,jacksonville,30.3369,-81.6614,1,Z,1314,1217,North Carolina,Harvard
2015,136,1116,1459,R1Z5,jacksonville,30.3369,-81.6614,1,Z,1459,1116,Wofford,Arkansas
2015,136,1462,1279,R1Z6,jacksonville,30.3369,-81.6614,1,Z,1462,1279,Xavier,Mississippi
2015,136,1326,1433,R1Z7,portland,45.52,-122.6819,1,Z,1433,1326,VCU,Ohio St
2015,137,1438,1125,R1W2,charlotte,35.2269,-80.8433,1,W,1438,1125,Virginia,Belmont
2015,137,1328,1107,R1W3,columbus,39.9833,-82.9833,1,W,1328,1107,Oklahoma,SUNY Albany
2015,137,1257,1414,R1W4,seattle,47.6097,-122.3331,1,W,1414,1257,UC Irvine,Louisville
2015,137,1320,1461,R1W5,seattle,47.6097,-122.3331,1,W,1461,1320,Wyoming,Northern Iowa
2015,137,1173,1344,R1W6,columbus,39.9833,-82.9833,1,W,1344,1173,Providence,Dayton
2015,137,1277,1208,R1W7,charlotte,35.2269,-80.8433,1,W,1277,1208,Michigan St,Georgia
2015,137,1181,1352,R1X1,charlotte,35.2269,-80.8433,1,X,1352,1181,Robert Morris,Duke
2015,137,1211,1295,R1X2,seattle,47.6097,-122.3331,1,X,1295,1211,N Dakota St,Gonzaga
2015,137,1234,1172,R1X7,seattle,47.6097,-122.3331,1,X,1234,1172,Iowa,Davidson
2015,137,1361,1385,R1X8,charlotte,35.2269,-80.8433,1,X,1385,1361,St John's,San Diego St
2015,137,1242,1308,R1Y2,omaha,41.25,-96,1,Y,1308,1242,New Mexico St,Kansas
2015,137,1268,1434,R1Y4,columbus,39.9833,-82.9833,1,Y,1434,1268,Valparaiso,Maryland
2015,137,1452,1138,R1Y5,columbus,39.9833,-82.9833,1,Y,1452,1138,West Virginia,Buffalo
2015,137,1455,1231,R1Y7,omaha,41.25,-96,1,Y,1455,1231,Wichita St,Indiana
2015,137,1458,1157,R1Z1,omaha,41.25,-96,1,Z,1458,1157,Wisconsin,Coastal Car
2015,137,1332,1329,R1Z8,omaha,41.25,-96,1,Z,1332,1329,Oregon,Oklahoma St
2015,138,1301,1437,R2W1,pittsburgh,40.4417,-80,2,W,1437,1301,Villanova,NC State
2015,138,1417,1412,R2X3,louisville,38.25,-85.7667,2,X,1417,1412,UCLA,UAB
2015,138,1428,1207,R2X4,portland,45.52,-122.6819,2,X,1428,1207,Utah,Georgetown
2015,138,1246,1153,R2Y1,louisville,38.25,-85.7667,2,Y,1246,1153,Kentucky,Cincinnati
2015,138,1323,1139,R2Y3,pittsburgh,40.4417,-80,2,Y,1323,1139,Notre Dame,Butler
2015,138,1112,1326,R2Z2,portland,45.52,-122.6819,2,Z,1326,1112,Ohio St,Arizona
2015,138,1462,1209,R2Z3,jacksonville,30.3369,-81.6614,2,Z,1462,1209,Xavier,Georgia St
2015,138,1314,1116,R2Z4,jacksonville,30.3369,-81.6614,2,Z,1314,1116,North Carolina,Arkansas
2015,139,1277,1438,R2W2,charlotte,35.2269,-80.8433,2,W,1438,1277,Virginia,Michigan St
2015,139,1328,1173,R2W3,columbus,39.9833,-82.9833,2,W,1328,1173,Oklahoma,Dayton
2015,139,1257,1320,R2W4,seattle,47.6097,-122.3331,2,W,1320,1257,Northern Iowa,Louisville
2015,139,1181,1361,R2X1,charlotte,35.2269,-80.8433,2,X,1361,1181,San Diego St,Duke
2015,139,1211,1234,R2X2,seattle,47.6097,-122.3331,2,X,1234,1211,Iowa,Gonzaga
2015,139,1455,1242,R2Y2,omaha,41.25,-96,2,Y,1455,1242,Wichita St,Kansas
2015,139,1452,1268,R2Y4,columbus,39.9833,-82.9833,2,Y,1452,1268,West Virginia,Maryland
2015,139,1458,1332,R2Z1,omaha,41.25,-96,2,Z,1458,1332,Wisconsin,Oregon
2015,143,1246,1452,R3Y1,cleveland,41.4964,-81.6881,3,Y,1452,1246,West Virginia,Kentucky
2015,143,1323,1455,R3Y2,cleveland,41.4964,-81.6881,3,Y,1455,1323,Wichita St,Notre Dame
2015,143,1458,1314,R3Z1,los_angeles,34.05,-118.25,3,Z,1458,1314,Wisconsin,North Carolina
2015,143,1112,1462,R3Z2,los_angeles,34.05,-118.25,3,Z,1462,1112,Xavier,Arizona
2015,144,1257,1301,R3W1,syracuse,43.0469,-76.1444,3,W,1301,1257,NC State,Louisville
2015,144,1277,1328,R3W2,syracuse,43.0469,-76.1444,3,W,1328,1277,Oklahoma,Michigan St
2015,144,1181,1428,R3X1,houston,29.7604,-95.3698,3,X,1428,1181,Utah,Duke
2015,144,1211,1417,R3X2,houston,29.7604,-95.3698,3,X,1417,1211,UCLA,Gonzaga
2015,145,1246,1323,R4Y1,cleveland,41.4964,-81.6881,4,Y,1323,1246,Notre Dame,Kentucky
2015,145,1458,1112,R4Z1,los_angeles,34.05,-118.25,4,Z,1458,1112,Wisconsin,Arizona
2015,146,1277,1257,R4W1,syracuse,43.0469,-76.1444,4,W,1277,1257,Michigan St,Louisville
2015,146,1181,1211,R4X1,houston,29.7604,-95.3698,4,X,1211,1181,Gonzaga,Duke
2015,152,1181,1277,R5WX,indianapolis,39.791,-86.148,5,W,1277,1181,Michigan St,Duke
2015,152,1458,1246,R5YZ,indianapolis,39.791,-86.148,5,Y,1458,1246,Wisconsin,Kentucky
2015,154,1181,1458,R6CH,indianapolis,39.791,-86.148,6,C,1458,1181,Wisconsin,Duke
2016,134,1195,1192,W16,dayton,39.7594,-84.1917,0,6,1195,1192,FL Gulf Coast,F Dickinson
2016,134,1455,1435,Y11,dayton,39.7594,-84.1917,0,1,1455,1435,Wichita St,Vanderbilt
2016,135,1276,1409,W11,dayton,39.7594,-84.1917,0,1,1409,1276,Tulsa,Michigan
2016,135,1221,1380,Z16,dayton,39.7594,-84.1917,0,6,1380,1221,Southern Univ,Holy Cross
2016,136,1314,1195,R1W1,raleigh,35.7806,-78.6389,1,W,1314,1195,North Carolina,FL Gulf Coast
2016,136,1246,1392,R1W4,des_moines,41.6005,-93.6091,1,W,1392,1246,Stony Brook,Kentucky
2016,136,1231,1151,R1W5,des_moines,41.6005,-93.6091,1,W,1231,1151,Indiana,Chattanooga
2016,136,1344,1425,R1W8,raleigh,35.7806,-78.6389,1,W,1425,1344,USC,Providence
2016,136,1438,1214,R1X1,raleigh,35.7806,-78.6389,1,X,1438,1214,Virginia,Hampton
2016,136,1428,1201,R1X3,denver,39.7392,-104.9903,1,X,1428,1201,Utah,Fresno St
2016,136,1235,1233,R1X4,denver,39.7392,-104.9903,1,X,1235,1233,Iowa St,Iona
2016,136,1114,1345,R1X5,denver,39.7392,-104.9903,1,X,1345,1114,Purdue,Ark Little Rock
2016,136,1211,1371,R1X6,denver,39.7392,-104.9903,1,X,1371,1211,Seton Hall,Gonzaga
2016,136,1139,1403,R1X8,raleigh,35.7806,-78.6389,1,X,1403,1139,Texas Tech,Butler
2016,136,1242,1122,R1Y1,des_moines,41.6005,-93.6091,1,Y,1242,1122,Kansas,Austin Peay
2016,136,1274,1138,R1Y3,providence,41.8236,-71.4222,1,Y,1274,1138,Miami FL,Buffalo
2016,136,1455,1112,R1Y6,providence,41.8236,-71.4222,1,Y,1455,1112,Wichita St,Arizona
2016,136,1163,1160,R1Y8,des_moines,41.6005,-93.6091,1,Y,1163,1160,Connecticut,Colorado
2016,136,1181,1423,R1Z4,providence,41.8236,-71.4222,1,Z,1423,1181,UNC Wilmington,Duke
2016,136,1463,1124,R1Z5,providence,41.8236,-71.4222,1,Z,1463,1124,Yale,Baylor
2016,137,1462,1451,R1W2,st_louis,38.6272,-90.1978,1,W,1462,1451,Xavier,Weber St
2016,137,1372,1452,R1W3,brooklyn,40.6827,-73.9753,1,W,1452,1372,West Virginia,SF Austin
2016,137,1323,1276,R1W6,brooklyn,40.6827,-73.9753,1,W,1323,1276,Notre Dame,Michigan
2016,137,1458,1338,R1W7,st_louis,38.6272,-90.1978,1,W,1458,1338,Wisconsin,Pittsburgh
2016,137,1292,1277,R1X2,st_louis,38.6272,-90.1978,1,X,1292,1277,MTSU,Michigan St
2016,137,1393,1173,R1X7,st_louis,38.6272,-90.1978,1,X,1393,1173,Syracuse,Dayton
2016,137,1437,1421,R1Y2,brooklyn,40.6827,-73.9753,1,Y,1437,1421,Villanova,UNC Asheville
2016,137,1218,1143,R1Y4,spokane,47.6589,-117.425,1,Y,1218,1143,Hawaii,California
2016,137,1268,1355,R1Y5,spokane,47.6589,-117.425,1,Y,1355,1268,S Dakota St,Maryland
2016,137,1234,1396,R1Y7,brooklyn,40.6827,-73.9753,1,Y,1396,1234,Temple,Iowa
2016,137,1332,1221,R1Z1,spokane,47.6589,-117.425,1,Z,1332,1221,Oregon,Holy Cross
2016,137,1328,1167,R1Z2,oklahoma_city,35.4822,-97.535,1,Z,1328,1167,Oklahoma,CS Bakersfield
2016,137,1401,1453,R1Z3,oklahoma_city,35.4822,-97.535,1,Z,1453,1401,WI Green Bay,Texas A&M
2016,137,1320,1400,R1Z6,oklahoma_city,35.4822,-97.535,1,Z,1400,1320,Texas,Northern Iowa
2016,137,1433,1333,R1Z7,oklahoma_city,35.4822,-97.535,1,Z,1433,1333,VCU,Oregon St
2016,137,1386,1153,R1Z8,spokane,47.6589,-117.425,1,Z,1386,1153,St Joseph's PA,Cincinnati
2016,138,1314,1344,R2W1,raleigh,35.7806,-78.6389,2,W,1344,1314,Providence,North Carolina
2016,138,1231,1246,R2W4,des_moines,41.6005,-93.6091,2,W,1246,1231,Kentucky,Indiana
2016,138,1438,1139,R2X1,raleigh,35.7806,-78.6389,2,X,1438,1139,Virginia,Butler
2016,138,1211,1428,R2X3,denver,39.7392,-104.9903,2,X,1428,1211,Utah,Gonzaga
2016,138,1235,1114,R2X4,denver,39.7392,-104.9903,2,X,1235,1114,Iowa St,Ark Little Rock
2016,138,1242,1163,R2Y1,des_moines,41.6005,-93.6091,2,Y,1242,1163,Kansas,Connecticut
2016,138,1274,1455,R2Y3,providence,41.8236,-71.4222,2,Y,1455,1274,Wichita St,Miami FL
2016,138,1181,1463,R2Z4,providence,41.8236,-71.4222,2,Z,1463,1181,Yale,Duke
2016,139,1458,1462,R2W2,st_louis,38.6272,-90.1978,2,W,1462,1458,Xavier,Wisconsin
2016,139,1323,1372,R2W3,brooklyn,40.6827,-73.9753,2,W,1372,1323,SF Austin,Notre Dame
2016,139,1393,1292,R2X2,st_louis,38.6272,-90.1978,2,X,1393,1292,Syracuse,MTSU
2016,139,1437,1234,R2Y2,brooklyn,40.6827,-73.9753,2,Y,1437,1234,Villanova,Iowa
2016,139,1268,1218,R2Y4,spokane,47.6589,-117.425,2,Y,1268,1218,Maryland,Hawaii
2016,139,1332,1386,R2Z1,spokane,47.6589,-117.425,2,Z,1386,1332,St Joseph's PA,Oregon
2016,139,1328,1433,R2Z2,oklahoma_city,35.4822,-97.535,2,Z,1433,1328,VCU,Oklahoma
2016,139,1401,1320,R2Z3,oklahoma_city,35.4822,-97.535,2,Z,1401,1320,Texas A&M,Northern Iowa
2016,143,1242,1268,R3Y1,louisville,38.25,-85.7667,3,Y,1268,1242,Maryland,Kansas
2016,143,1437,1274,R3Y2,louisville,38.25,-85.7667,3,Y,1437,1274,Villanova,Miami FL
2016,143,1332,1181,R3Z1,anaheim,33.8361,-117.8897,3,Z,1332,1181,Oregon,Duke
2016,143,1328,1401,R3Z2,anaheim,33.8361,-117.8897,3,Z,1401,1328,Texas A&M,Oklahoma
2016,144,1314,1231,R3W1,philadelphia,39.95,-75.1667,3,W,1314,1231,North Carolina,Indiana
2016,144,1323,1458,R3W2,philadelphia,39.95,-75.1667,3,W,1458,1323,Wisconsin,Notre Dame
2016,144,1438,1235,R3X1,chicago,41.8369,-87.6847,3,X,1438,1235,Virginia,Iowa St
2016,144,1393,1211,R3X2,chicago,41.8369,-87.6847,3,X,1393,1211,Syracuse,Gonzaga
2016,145,1437,1242,R4Y1,louisville,38.25,-85.7667,4,Y,1437,1242,Villanova,Kansas
2016,145,1328,1332,R4Z1,anaheim,33.8361,-117.8897,4,Z,1332,1328,Oregon,Oklahoma
2016,146,1314,1323,R4W1,philadelphia,39.95,-75.1667,4,W,1323,1314,Notre Dame,North Carolina
2016,146,1393,1438,R4X1,chicago,41.8369,-87.6847,4,X,1438,1393,Virginia,Syracuse
2016,152,1314,1393,R5WX,houston,29.7604,-95.3698,5,W,1393,1314,Syracuse,North Carolina
2016,152,1437,1328,R5YZ,houston,29.7604,-95.3698,5,Y,1437,1328,Villanova,Oklahoma
2016,154,1437,1314,R6CH,houston,29.7604,-95.3698,6,C,1437,1314,Villanova,North Carolina
2017,134,0,0,W16,dayton,39.7356,-84.1917,0,6,1309,1291,New Orleans,Mt St Mary's
2017,134,0,0,Z11,dayton,39.7356,-84.1917,0,1,1448,1243,Wake Forest,Kansas St
2017,135,0,0,W11,dayton,39.7356,-84.1917,0,1,1425,1344,USC,Providence
2017,135,0,0,Y16,dayton,39.7356,-84.1917,0,6,1413,1300,UC Davis,NC Central
2017,136,0,0,R1W1,buffalo,42.875,-78.8764,1,W,1437,1291,Villanova,Mt St Mary's
2017,136,0,0,R1W4,orlando,28.5392,-81.3836,1,W,1196,1190,Florida,ETSU
2017,136,0,0,R1W5,orlando,28.5392,-81.3836,1,W,1438,1423,Virginia,UNC Wilmington
2017,136,0,0,R1W8,buffalo,42.875,-78.8764,1,W,1458,1439,Wisconsin,Virginia Tech
2017,136,0,0,R1X1,salt_lake_city,40.7683,-111.9011,1,X,1355,1211,S Dakota St,Gonzaga
2017,136,0,0,R1X2,salt_lake_city,40.7683,-111.9011,1,X,1315,1112,North Dakota,Arizona
2017,136,0,0,R1X3,orlando,28.5392,-81.3836,1,X,1199,1195,Florida St,FL Gulf Coast
2017,136,0,0,R1X4,buffalo,42.875,-78.8764,1,X,1452,1137,West Virginia,Bucknell
2017,136,0,0,R1X5,buffalo,42.875,-78.8764,1,X,1343,1323,Princeton,Notre Dame
2017,136,0,0,R1X6,orlando,28.5392,-81.3836,1,X,1462,1268,Xavier,Maryland
2017,136,0,0,R1X7,salt_lake_city,40.7683,-111.9011,1,X,1433,1388,VCU,St Mary's CA
2017,136,0,0,R1X8,salt_lake_city,40.7683,-111.9011,1,X,1435,1321,Vanderbilt,Northwestern
2017,136,0,0,R1Y4,milwaukee,43.0436,-87.9169,1,Y,1436,1345,Vermont,Purdue
2017,136,0,0,R1Y5,milwaukee,43.0436,-87.9169,1,Y,1305,1235,Nevada,Iowa St
2017,136,0,0,R1Z4,milwaukee,43.0436,-87.9169,1,Z,1457,1139,Winthrop,Butler
2017,136,0,0,R1Z5,milwaukee,43.0436,-87.9169,1,Z,1292,1278,MTSU,Minnesota
2017,137,0,0,R1W2,greenville,34.8528,-82.3915,1,W,1407,1181,Troy,Duke
2017,137,0,0,R1W3,tulsa,36.1527,-95.9963,1,W,1308,1124,New Mexico St,Baylor
2017,137,0,0,R1W6,tulsa,36.1527,-95.9963,1,W,1425,1374,USC,SMU
2017,137,0,0,R1W7,greenville,34.8528,-82.3915,1,W,1376,1266,South Carolina,Marquette
2017,137,0,0,R1Y1,tulsa,36.1527,-95.9963,1,Y,1413,1242,UC Davis,Kansas
2017,137,0,0,R1Y2,indianapolis,39.7639,-86.1556,1,Y,1257,1240,Louisville,Jacksonville St
2017,137,0,0,R1Y3,sacramento,38.5804,-121.4996,1,Y,1332,1233,Oregon,Iona
2017,137,0,0,R1Y6,sacramento,38.5804,-121.4996,1,Y,1348,1166,Rhode Island,Creighton
2017,137,0,0,R1Y7,indianapolis,39.7639,-86.1556,1,Y,1329,1276,Oklahoma St,Michigan
2017,137,0,0,R1Y8,tulsa,36.1527,-95.9963,1,Y,1277,1274,Michigan St,Miami FL
2017,137,0,0,R1Z1,greenville,34.8528,-82.3915,1,Z,1411,1314,TX Southern,North Carolina
2017,137,0,0,R1Z2,indianapolis,39.7639,-86.1556,1,Z,1297,1246,N Kentucky,Kentucky
2017,137,0,0,R1Z3,sacramento,38.5804,-121.4996,1,Z,1417,1245,UCLA,Kent
2017,137,0,0,R1Z6,sacramento,38.5804,-121.4996,1,Z,1243,1153,Kansas St,Cincinnati
2017,137,0,0,R1Z7,indianapolis,39.7639,-86.1556,1,Z,1455,1173,Wichita St,Dayton
2017,137,0,0,R1Z8,greenville,34.8528,-82.3915,1,Z,1371,1116,Seton Hall,Arkansas
2017,138,0,0,R2W1,buffalo,42.875,-78.8764,2,W,1458,1437,Wisconsin,Villanova
2017,138,0,0,R2W4,orlando,28.5392,-81.3836,2,W,1438,1196,Virginia,Florida
2017,138,0,0,R2X1,salt_lake_city,40.7683,-111.9011,2,X,1321,1211,Northwestern,Gonzaga
2017,138,0,0,R2X2,salt_lake_city,40.7683,-111.9011,2,X,1388,1112,St Mary's CA,Arizona
2017,138,0,0,R2X3,orlando,28.5392,-81.3836,2,X,1462,1199,Xavier,Florida St
2017,138,0,0,R2X4,buffalo,42.875,-78.8764,2,X,1452,1323,West Virginia,Notre Dame
2017,138,0,0,R2Y4,milwaukee,43.0436,-87.9169,2,Y,1345,1235,Purdue,Iowa St
2017,138,0,0,R2Z4,milwaukee,43.0436,-87.9169,2,Z,1292,1139,MTSU,Butler
2017,139,0,0,R2W2,greenville,34.8528,-82.3915,2,W,1376,1181,South Carolina,Duke
2017,139,0,0,R2W3,tulsa,36.1527,-95.9963,2,W,1425,1124,USC,Baylor
2017,139,0,0,R2Y1,tulsa,36.1527,-95.9963,2,Y,1277,1242,Michigan St,Kansas
2017,139,0,0,R2Y2,indianapolis,39.7639,-86.1556,2,Y,1276,1257,Michigan,Louisville
2017,139,0,0,R2Y3,sacramento,38.5804,-121.4996,2,Y,1348,1332,Rhode Island,Oregon
2017,139,0,0,R2Z1,greenville,34.8528,-82.3915,2,Z,1314,1116,North Carolina,Arkansas
2017,139,0,0,R2Z2,indianapolis,39.7639,-86.1556,2,Z,1455,1246,Wichita St,Kentucky
2017,139,0,0,R2Z3,sacramento,38.5804,-121.4996,2,Z,1417,1153,UCLA,Cincinnati
2017,143,0,0,R3X1,san_jose,37.3328,-121.9011,3,X,1452,1211,West Virginia,Gonzaga
2017,143,0,0,R3X2,san_jose,37.3328,-121.9011,3,X,1462,1112,Xavier,Arizona
2017,143,0,0,R3Y1,kansas_city,39.0975,-94.5803,3,Y,1345,1242,Purdue,Kansas
2017,143,0,0,R3Y2,kansas_city,39.0975,-94.5803,3,Y,1332,1276,Oregon,Michigan
2017,144,0,0,R3W1,new_york,40.7127,-74.0059,3,W,1458,1196,Wisconsin,Florida
2017,144,0,0,R3W2,new_york,40.7127,-74.0059,3,W,1376,1124,South Carolina,Baylor
2017,144,0,0,R3Z1,memphis,35.1383,-90.0506,3,Z,1314,1139,North Carolina,Butler
2017,144,0,0,R3Z2,memphis,35.1383,-90.0506,3,Z,1417,1246,UCLA,Kentucky
2017,145,0,0,R4X1,san_jose,37.3328,-121.9011,4,X,1462,1211,Xavier,Gonzaga
2017,145,0,0,R4Y1,kansas_city,39.0975,-94.5803,4,Y,1332,1242,Oregon,Kansas
2017,146,0,0,R4W1,new_york,40.7127,-74.0059,4,W,1376,1196,South Carolina,Florida
2017,146,0,0,R4Z1,memphis,35.1383,-90.0506,4,Z,1314,1246,North Carolina,Kentucky
2017,152,0,0,R5WX,glendale,33.5275,-112.2625,5,W,1376,1211,South Carolina,Gonzaga
2017,152,0,0,R5YZ,glendale,33.5275,-112.2625,5,Y,1332,1314,Oregon,North Carolina
2017,154,0,0,R6CH,glendale,33.5275,-112.2625,6,C,1314,1211,North Carolina,Gonzaga
2018,134,0,0,W16,dayton,39.7594,-84.1917,0,6,1347,1254,Radford,LIU Brooklyn
2018,135,0,0,X11,dayton,39.7594,-84.1917,0,1,1393,1113,Syracuse,Arizona St
2018,134,0,0,W11,dayton,39.7594,-84.1917,0,1,1417,1382,UCLA,St Bonaventure
2018,135,0,0,Z16,dayton,39.7594,-84.1917,0,6,1411,1300,TX Southern,NC Central
2018,136,0,0,R1W1,pittsburgh,40.4417,-80,1,W,1437,1347,Villanova,Radford
2018,137,0,0,R1W4,san_diego,32.715,-117.1625,1,W,1455,1267,Wichita St,Marshall
2018,137,0,0,R1W5,san_diego,32.715,-117.1625,1,W,1452,1293,West Virginia,Murray St
2018,136,0,0,R1W8,pittsburgh,40.4417,-80,1,W,1439,1104,Virginia Tech,Alabama
2018,136,0,0,R1X1,wichita,37.6889,-97.3361,1,X,1335,1242,Penn,Kansas
2018,136,0,0,R1X2,pittsburgh,40.4417,-80,1,X,1233,1181,Iona,Duke
2018,137,0,0,R1X3,detroit,42.3314,-83.0458,1,X,1277,1137,Michigan St,Bucknell
2018,137,0,0,R1X4,san_diego,32.715,-117.1625,1,X,1158,1120,Col Charleston,Auburn
2018,137,0,0,R1X5,san_diego,32.715,-117.1625,1,X,1308,1155,New Mexico St,Clemson
2018,137,0,0,R1X6,detroit,42.3314,-83.0458,1,X,1395,1393,TCU,Syracuse
2018,136,0,0,R1X7,pittsburgh,40.4417,-80,1,X,1348,1328,Rhode Island,Oklahoma
2018,136,0,0,R1X8,wichita,37.6889,-97.3361,1,X,1371,1301,Seton Hall,NC State
2018,136,0,0,R1Y4,boise,43.6167,-116.2,1,Y,1422,1211,UNC Greensboro,Gonzaga
2018,136,0,0,R1Y5,boise,43.6167,-116.2,1,Y,1355,1326,S Dakota St,Ohio St
2018,136,0,0,R1Z4,boise,43.6167,-116.2,1,Z,1138,1112,Buffalo,Arizona
2018,136,0,0,R1Z5,boise,43.6167,-116.2,1,Z,1246,1172,Kentucky,Davidson
2018,137,0,0,R1W2,detroit,42.3314,-83.0458,1,W,1345,1168,Purdue,CS Fullerton
2018,136,0,0,R1W3,dallas,32.7767,-96.797,1,W,1403,1372,Texas Tech,SF Austin
2018,136,0,0,R1W6,dallas,32.7767,-96.797,1,W,1382,1196,St Bonaventure,Florida
2018,137,0,0,R1W7,detroit,42.3314,-83.0458,1,W,1139,1116,Butler,Arkansas
2018,137,0,0,R1Y1,charlotte,35.2269,-80.8433,1,Y,1438,1420,Virginia,UMBC
2018,137,0,0,R1Y2,nashville,36.1667,-86.7833,1,Y,1209,1153,Georgia St,Cincinnati
2018,136,0,0,R1Y3,dallas,32.7767,-96.797,1,Y,1460,1397,Wright St,Tennessee
2018,136,0,0,R1Y6,dallas,32.7767,-96.797,1,Y,1274,1260,Miami FL,Loyola-Chicago
2018,137,0,0,R1Y7,nashville,36.1667,-86.7833,1,Y,1400,1305,Texas,Nevada
2018,137,0,0,R1Y8,charlotte,35.2269,-80.8433,1,Y,1243,1166,Kansas St,Creighton
2018,137,0,0,R1Z1,nashville,36.1667,-86.7833,1,Z,1462,1411,Xavier,TX Southern
2018,137,0,0,R1Z2,charlotte,35.2269,-80.8433,1,Z,1314,1252,North Carolina,Lipscomb
2018,136,0,0,R1Z3,wichita,37.6889,-97.3361,1,Z,1285,1276,Montana,Michigan
2018,136,0,0,R1Z6,wichita,37.6889,-97.3361,1,Z,1361,1222,San Diego St,Houston
2018,137,0,0,R1Z7,charlotte,35.2269,-80.8433,1,Z,1401,1344,Texas A&M,Providence
2018,137,0,0,R1Z8,nashville,36.1667,-86.7833,1,Z,1281,1199,Missouri,Florida St
2018,138,0,0,R2W1,pittsburgh,40.4417,-80,2,W,1437,1104,Villanova,Alabama
2018,139,0,0,R2W4,san_diego,32.715,-117.1625,2,W,1452,1267,West Virginia,Marshall
